seq,xcol, ycol
3596,494.0, 246.0
3597,649.0, 366.0
3598,37449.0, 1128.0
3599,1084.0, 1950.0
3600,627.0, 0.0
3601,783.0, 0.0
3602,713.0, 297.0
3603,868.0, 207.0
3604,1339.0, 72.0
3605,587.0, 0.0
3606,40844.0, 2473.0
3607,503.0, 325.0
3608,1117.0, 2325.0
3609,1555.0, 269.0
3610,830.0, 0.0
3611,4797.0, 239.0
3612,621.0, 125.0
3613,1202.0, 315.0
3614,1225.0, 479.0
3615,15481.0, 411.0
3616,17407.0, 1268.0
3617,1139.0, 1675.0
3618,1006.0, 0.0
3619,919.0, 0.0
3620,1855.0, 668.0
3621,5148.0, 542.0
3622,821.0, 618.0
3623,800.0, 4823.0
3624,1065.0, 125.0
3625,1183.0, 19639.0
3626,971.0, 0.0
3627,550.0, 118.0
3628,1543.0, 287.0
3629,4702.0, 57.0
3630,484.0, 0.0
3631,630.0, 0.0
3632,5223.0, 371.0
3633,745.0, 0.0
3634,522.0, 3280.0
3635,535.0, 0.0
3636,980.0, 404.0
3637,659.0, 291.0
3638,1027.0, 0.0
3639,4587.0, 99.0
3640,639.0, 0.0
3641,7831.0, 0.0
3642,497.0, 361.0
3643,500.0, 1322.0
3644,525.0, 315.0
3645,555.0, 163.0
3646,783.0, 0.0
3647,596.0, 403.0
3648,747.0, 75.0
3649,604.0, 2487.0
3650,536.0, 456.0
3651,618.0, 0.0
3652,24620.0, 876.0
3653,885.0, 0.0
3654,4357.0, 0.0
3655,598.0, 0.0
3656,1011.0, 0.0
3657,490.0, 2017.0
3658,1081.0, 121.0
3659,968.0, 267.0
3660,531.0, 0.0
3661,723.0, 195.0
3662,586.0, 62.0
3663,466.0, 0.0
3664,4203.0, 620.0
3665,875.0, 485.0
3666,684.0, 1185.0
3667,656.0, 0.0
3668,644.0, 146.0
3669,643.0, 364.0
3670,601.0, 0.0
3671,598.0, 0.0
3672,730.0, 302.0
3673,8259.0, 0.0
3674,593.0, 0.0
3675,678.0, 438.0
3676,523.0, 53.0
3677,1775.0, 421.0
3678,516.0, 0.0
3679,576.0, 0.0
3680,774.0, 406.0
3681,1421.0, 647.0
3682,1842.0, 0.0
3683,8173.0, 1318.0
3684,608.0, 0.0
3685,637.0, 186.0
3686,606.0, 0.0
3687,951.0, 0.0
3688,552.0, 729.0
3689,1102.0, 778.0
3690,586.0, 150.0
3691,4140.0, 0.0
3692,849.0, 202.0
3693,1114.0, 0.0
3694,644.0, 0.0
3695,799.0, 401.0
3696,570.0, 0.0
3697,808.0, 76.0
3698,958.0, 1220.0
3699,818.0, 637.0
3700,14057.0, 0.0
3701,1086.0, 0.0
3702,889.0, 339.0
3703,25859.0, 1879.0
3704,747.0, 178.0
3705,1860.0, 58.0
3706,2211.0, 862.0
3707,6470.0, 11222.0
3708,649.0, 0.0
3709,818.0, 287.0
3710,36188.0, 1028.0
3711,558.0, 58.0
3712,3980.0, 5483.0
3713,1070.0, 44.0
3714,6877.0, 559.0
3715,555.0, 0.0
3716,624.0, 185.0
3717,1041.0, 2550.0
3718,659.0, 30.0
3719,784.0, 0.0
3720,617.0, 159.0
3721,1117.0, 0.0
3722,10911.0, 999.0
3723,675.0, 0.0
3724,1158.0, 75.0
3725,569.0, 0.0
3726,2045.0, 41.0
3727,1854.0, 923.0
3728,516.0, 230.0
3729,1917.0, 5730.0
3730,907.0, 488.0
3731,1034.0, 386.0
3732,1332.0, 0.0
3733,992.0, 0.0
3734,18097.0, 0.0
3735,751.0, 358.0
3736,693.0, 87.0
3737,767.0, 446.0
3738,590.0, 66.0
3739,3176.0, 0.0
3740,803.0, 570.0
3741,907.0, 532.0
3742,1184.0, 329.0
3743,592.0, 457.0
3744,6822.0, 0.0
3745,18679.0, 0.0
3746,12719.0, 7899.0
3747,582.0, 0.0
3748,504.0, 59.0
3749,539.0, 0.0
3750,913.0, 0.0
3751,520.0, 186.0
3752,3472.0, 106.0
3753,691.0, 0.0
3754,625.0, 48.0
3755,507.0, 0.0
3756,552.0, 100.0
3757,622.0, 20.0
3758,506.0, 2483.0
3759,11651.0, 786.0
3760,9286.0, 0.0
3761,488.0, 586.0
3762,869.0, 0.0
3763,6629.0, 220.0
3764,538.0, 371.0
3765,637.0, 41.0
3766,490.0, 0.0
3767,777.0, 0.0
3768,526.0, 0.0
3769,659.0, 0.0
3770,682.0, 362.0
3771,9162.0, 662.0
3772,1432.0, 0.0
3773,978.0, 0.0
3774,9343.0, 0.0
3775,6810.0, 97.0
3776,1330.0, 181.0
3777,981.0, 472.0
3778,898.0, 89.0
3779,633.0, 27.0
3780,624.0, 133.0
3781,1273.0, 760.0
3782,987.0, 887.0
3783,8532.0, 0.0
3784,601.0, 97.0
3785,646.0, 313.0
3786,552.0, 1752.0
3787,14797.0, 1717.0
3788,885.0, 0.0
3789,742.0, 0.0
3790,519.0, 0.0
3791,622.0, 100.0
3792,12725.0, 64.0
3793,843.0, 0.0
3794,482.0, 253.0
3795,693.0, 410.0
3796,757.0, 181.0
3797,541.0, 0.0
3798,615.0, 0.0
3799,732.0, 1146.0
3800,738.0, 3093.0
3801,859.0, 0.0
3802,566.0, 0.0
3803,747.0, 0.0
3804,24945.0, 132.0
3805,7243.0, 44840.0
3806,1072.0, 0.0
3807,728.0, 280.0
3808,33488.0, 438.0
3809,498.0, 1792.0
3810,604.0, 32.0
3811,1920.0, 0.0
3812,554.0, 0.0
3813,906.0, 27.0
3814,741.0, 340.0
3815,14690.0, 626.0
3816,693.0, 0.0
3817,681.0, 0.0
3818,5949.0, 196.0
3819,5904.0, 0.0
3820,604.0, 0.0
3821,544.0, 535.0
3822,4874.0, 0.0
3823,1301.0, 287.0
3824,14875.0, 912.0
3825,509.0, 298.0
3826,764.0, 0.0
3827,501.0, 26.0
3828,2248.0, 0.0
3829,1117.0, 0.0
3830,868.0, 86.0
3831,618.0, 46.0
3832,1197.0, 24153.0
3833,771.0, 68.0
3834,10809.0, 0.0
3835,515.0, 0.0
3836,6762.0, 66.0
3837,726.0, 1361.0
3838,821.0, 0.0
3839,4158.0, 354.0
3840,672.0, 164.0
3841,52290.0, 1081.0
3842,4489.0, 0.0
3843,478.0, 347.0
3844,6388.0, 0.0
3845,735.0, 118.0
3846,1063.0, 188.0
3847,1248.0, 768.0
3848,604.0, 94.0
3849,533.0, 332.0
3850,758.0, 153.0
3851,1073.0, 629.0
3852,964.0, 372.0
3853,857.0, 293.0
3854,3784.0, 53.0
3855,1012.0, 214.0
3856,17071.0, 279.0
3857,749.0, 0.0
3858,587.0, 48.0
3859,7296.0, 100.0
3860,614.0, 330.0
3861,716.0, 209.0
3862,679.0, 284.0
3863,711.0, 403.0
3864,30225.0, 566.0
3865,614.0, 359.0
3866,496.0, 359.0
3867,929.0, 1.0
3868,542.0, 23.0
3869,2405.0, 602.0
3870,695.0, 0.0
3871,853.0, 1481.0
3872,587.0, 403.0
3873,624.0, 560.0
3874,663.0, 136.0
3875,6763.0, 844.0
3876,580.0, 0.0
3877,506.0, 128.0
3878,802.0, 0.0
3879,566.0, 126.0
3880,761.0, 0.0
3881,713.0, 378.0
3882,2109.0, 0.0
3883,681.0, 0.0
3884,878.0, 0.0
3885,954.0, 0.0
3886,729.0, 1286.0
3887,932.0, 470.0
3888,1597.0, 15985.0
3889,894.0, 0.0
3890,675.0, 0.0
3891,4264.0, 512.0
3892,69104.0, 408.0
3893,854.0, 0.0
3894,636.0, 619.0
3895,688.0, 0.0
3896,821.0, 428.0
3897,493.0, 0.0
3898,625.0, 0.0
3899,628.0, 0.0
3900,1105.0, 0.0
3901,1327.0, 606.0
3902,551.0, 1227.0
3903,639.0, 0.0
3904,716.0, 392.0
3905,709.0, 0.0
3906,28081.0, 0.0
3907,532.0, 0.0
3908,552.0, 0.0
3909,1073.0, 0.0
3910,891.0, 205.0
3911,962.0, 8.0
3912,628.0, 198.0
3913,872.0, 1174.0
3914,636.0, 0.0
3915,494.0, 446.0
3916,526.0, 2138.0
3917,628.0, 0.0
3918,569.0, 0.0
3919,608.0, 467.0
3920,643.0, 173.0
3921,723.0, 0.0
3922,49681.0, 96101.0
3923,747.0, 0.0
3924,14052.0, 644.0
3925,5494.0, 0.0
3926,828.0, 0.0
3927,1158.0, 0.0
3928,1762.0, 4732.0
3929,784.0, 731.0
3930,1671.0, 0.0
3931,1081.0, 1999.0
3932,4200.0, 103.0
3933,717.0, 1435.0
3934,3901.0, 650.0
3935,688.0, 0.0
3936,1480.0, 393.0
3937,23072.0, 1254.0
3938,10831.0, 0.0
3939,1209.0, 1247.0
3940,1009.0, 262.0
3941,2954.0, 4806.0
3942,808.0, 0.0
3943,5725.0, 625.0
3944,1000.0, 0.0
3945,964.0, 17584.0
3946,736.0, 0.0
3947,513.0, 287.0
3948,539.0, 97.0
3949,1002.0, 0.0
3950,690.0, 0.0
3951,532.0, 343.0
3952,790.0, 0.0
3953,1154.0, 0.0
3954,2731.0, 535.0
3955,52336.0, 555.0
3956,2582.0, 43444.0
3957,36652.0, 1285.0
3958,531.0, 226.0
3959,1133.0, 293.0
3960,653.0, 0.0
3961,592.0, 277.0
3962,892.0, 5339.0
3963,516.0, 0.0
3964,955.0, 213.0
3965,920.0, 0.0
3966,981.0, 0.0
3967,739.0, 0.0
3968,857.0, 0.0
3969,1283.0, 1642.0
3970,525.0, 0.0
3971,811.0, 429.0
3972,7344.0, 0.0
3973,881.0, 513.0
3974,14776.0, 295.0
3975,551.0, 5.0
3976,725.0, 0.0
3977,1332.0, 0.0
3978,663.0, 0.0
3979,544.0, 136.0
3980,461.0, 0.0
3981,585.0, 579.0
3982,666.0, 581.0
3983,496.0, 304.0
3984,637.0, 80.0
3985,1348.0, 2060.0
3986,1501.0, 0.0
3987,573.0, 0.0
3988,694.0, 0.0
3989,1480.0, 0.0
3990,624.0, 332.0
3991,590.0, 0.0
3992,4232.0, 0.0
3993,1164.0, 0.0
3994,806.0, 2952.0
3995,517.0, 0.0
3996,1180.0, 298.0
3997,598.0, 357.0
3998,1321.0, 303764.0
3999,526.0, 0.0
4000,656.0, 0.0
4001,595.0, 0.0
4002,571.0, 0.0
4003,824.0, 235.0
4004,517.0, 92.0
4005,475.0, 325.0
4006,701.0, 0.0
4007,554.0, 0.0
4008,1133.0, 535.0
4009,761.0, 224.0
4010,780.0, 0.0
4011,487.0, 503.0
4012,621.0, 100.0
4013,4304.0, 15551.0
4014,533.0, 0.0
4015,10945.0, 361.0
4016,573.0, 273.0
4017,620.0, 0.0
4018,545.0, 0.0
4019,4311.0, 1029.0
4020,806.0, 779.0
4021,497.0, 53.0
4022,678.0, 0.0
4023,698.0, 55.0
4024,545.0, 0.0
4025,1100.0, 1432.0
4026,2589.0, 6645.0
4027,704.0, 0.0
4028,5914.0, 0.0
4029,691.0, 36.0
4030,738.0, 2197.0
4031,5535.0, 0.0
4032,830.0, 1698.0
4033,873.0, 0.0
4034,532.0, 234.0
4035,1012.0, 0.0
4036,35171.0, 1123.0
4037,697.0, 0.0
4038,819.0, 0.0
4039,28899.0, 0.0
4040,745.0, 941.0
4041,4833.0, 27133.0
4042,604.0, 209.0
4043,5164.0, 0.0
4044,976.0, 246.0
4045,1167.0, 866.0
4046,646.0, 214.0
4047,798.0, 495.0
4048,484.0, 0.0
4049,617.0, 118.0
4050,520.0, 159.0
4051,881.0, 1.0
4052,609.0, 632.0
4053,730.0, 358.0
4054,6785.0, 807.0
4055,723.0, 22.0
4056,672.0, 132.0
4057,6537.0, 662.0
4058,983.0, 186.0
4059,2904.0, 17919.0
4060,660.0, 1402.0
4061,598.0, 119.0
4062,490.0, 181.0
4063,621.0, 0.0
4064,497.0, 0.0
4065,666.0, 0.0
4066,742.0, 0.0
4067,1594.0, 245.0
4068,599.0, 452.0
4069,7322.0, 837.0
4070,4616.0, 164.0
4071,618.0, 184.0
4072,1326.0, 3513.0
4073,1040.0, 703.0
4074,662.0, 0.0
4075,1876.0, 643.0
4076,585.0, 157.0
4077,1279.0, 0.0
4078,8009.0, 14029.0
4079,973.0, 150.0
4080,1018.0, 0.0
4081,1189.0, 1922.0
4082,824.0, 0.0
4083,564.0, 0.0
4084,1720.0, 0.0
4085,745.0, 2.0
4086,710.0, 198.0
4087,1050.0, 0.0
4088,31468.0, 404.0
4089,2299.0, 892.0
4090,509.0, 432.0
4091,620.0, 0.0
4092,525.0, 877.0
4093,946.0, 0.0
4094,580.0, 69.0
4095,596.0, 2738.0
4096,818.0, 0.0
4097,510.0, 410.0
4098,1438.0, 161.0
4099,741.0, 329.0
4100,532.0, 332.0
4101,3050.0, 0.0
4102,592.0, 147.0
4103,487.0, 524.0
4104,615.0, 1077.0
4105,533.0, 107.0
4106,962.0, 0.0
4107,2667.0, 8353.0
4108,45898.0, 0.0
4109,472.0, 323.0
4110,798.0, 185.0
4111,641.0, 92.0
4112,554.0, 226.0
4113,647.0, 90.0
4114,20561.0, 265.0
4115,5504.0, 874.0
4116,468.0, 111.0
4117,875.0, 2.0
4118,1304.0, 0.0
4119,1120.0, 0.0
4120,704.0, 424.0
4121,748.0, 7556.0
4122,1794.0, 47.0
4123,757.0, 0.0
4124,948.0, 3590.0
4125,857.0, 270.0
4126,519.0, 0.0
4127,1034.0, 214.0
4128,1740.0, 25.0
4129,1377.0, 202.0
4130,1145.0, 530.0
4131,6740.0, 0.0
4132,774.0, 0.0
4133,655.0, 99.0
4134,545.0, 0.0
4135,2010.0, 4390.0
4136,996.0, 0.0
4137,4357.0, 512.0
4138,5386.0, 2370.0
4139,573.0, 0.0
4140,547.0, 50.0
4141,6235.0, 0.0
4142,1641.0, 372.0
4143,601.0, 315.0
4144,30799.0, 10887.0
4145,751.0, 0.0
4146,563.0, 0.0
4147,663.0, 189.0
4148,482.0, 379.0
4149,3777.0, 0.0
4150,33743.0, 4120.0
4151,808.0, 7205.0
4152,711.0, 166.0
4153,622.0, 0.0
4154,506.0, 238.0
4155,532.0, 11.0
4156,10665.0, 632.0
4157,974.0, 0.0
4158,631.0, 0.0
4159,523.0, 71.0
4160,903.0, 62.0
4161,628.0, 0.0
4162,755.0, 544.0
4163,830.0, 174.0
4164,653.0, 364.0
4165,757.0, 0.0
4166,678.0, 19.0
4167,847.0, 147.0
4168,472.0, 93.0
4169,1836.0, 185.0
4170,5116.0, 892.0
4171,4900.0, 2800.0
4172,104861.0, 1123.0
4173,1441.0, 0.0
4174,6863.0, 678.0
4175,1101.0, 555.0
4176,614.0, 0.0
4177,1038.0, 0.0
4178,503.0, 185.0
4179,6963.0, 0.0
4180,555.0, 0.0
4181,3876.0, 8698.0
4182,716.0, 48.0
4183,496.0, 0.0
4184,552.0, 205.0
4185,601.0, 0.0
4186,700.0, 770.0
4187,739.0, 11502.0
4188,1386.0, 0.0
4189,27097.0, 2765.0
4190,687.0, 200.0
4191,18294.0, 0.0
4192,531.0, 111.0
4193,891.0, 552.0
4194,1102.0, 0.0
4195,728.0, 0.0
4196,23119.0, 0.0
4197,8148.0, 0.0
4198,703.0, 1088.0
4199,1104.0, 453.0
4200,728.0, 157.0
4201,949.0, 0.0
4202,678.0, 0.0
4203,703.0, 3221.0
4204,6221.0, 359.0
4205,678.0, 302.0
4206,914.0, 0.0
4207,1084.0, 630.0
4208,459.0, 538.0
4209,1314.0, 0.0
4210,767.0, 0.0
4211,574.0, 401.0
4212,1189.0, 133.0
4213,520.0, 196.0
4214,822.0, 0.0
4215,501.0, 0.0
4216,539.0, 0.0
4217,23670.0, 231.0
4218,7942.0, 657.0
4219,10310.0, 0.0
4220,1019.0, 606.0
4221,672.0, 0.0
4222,649.0, 0.0
4223,800.0, 117.0
4224,5865.0, 1257.0
4225,643.0, 1038.0
4226,974.0, 25.0
4227,550.0, 0.0
4228,11238.0, 0.0
4229,512.0, 0.0
4230,1314.0, 78.0
4231,833.0, 22.0
4232,819.0, 313.0
4233,472.0, 0.0
4234,606.0, 117.0
4235,711.0, 0.0
4236,4916.0, 0.0
4237,1043.0, 129.0
4238,903.0, 20.0
4239,19064.0, 1174.0
4240,679.0, 0.0
4241,707.0, 0.0
4242,624.0, 246.0
4243,12494.0, 0.0
4244,498.0, 23.0
4245,812.0, 651.0
4246,27656.0, 111.0
4247,1189.0, 0.0
4248,609.0, 270.0
4249,7370.0, 305.0
4250,45537.0, 812.0
4251,628.0, 584.0
4252,481.0, 1296.0
4253,6261.0, 0.0
4254,593.0, 0.0
4255,1585.0, 209.0
4256,618.0, 386.0
4257,606.0, 153.0
4258,865.0, 4784.0
4259,1421.0, 10164.0
4260,717.0, 15.0
4261,835.0, 99.0
4262,583.0, 551.0
4263,754.0, 0.0
4264,949.0, 263.0
4265,946.0, 79.0
4266,835.0, 0.0
4267,567.0, 214.0
4268,5919.0, 1654.0
4269,644.0, 386.0
4270,655.0, 269.0
4271,538.0, 0.0
4272,606.0, 272.0
4273,14139.0, 502.0
4274,693.0, 40.0
4275,698.0, 392.0
4276,1381.0, 244.0
4277,1027.0, 461.0
4278,608.0, 439.0
4279,512.0, 186.0
4280,911.0, 1756.0
4281,567.0, 0.0
4282,528.0, 33.0
4283,817.0, 61.0
4284,751.0, 149.0
4285,1114.0, 0.0
4286,620.0, 0.0
4287,854.0, 479.0
4288,593.0, 0.0
4289,19303.0, 2106.0
4290,1388.0, 453.0
4291,18845.0, 764.0
4292,5106.0, 710.0
4293,13526.0, 1541.0
4294,668.0, 248.0
4295,984.0, 0.0
4296,12481.0, 417.0
4297,755.0, 142.0
4298,13870.0, 101.0
4299,500.0, 351.0
4300,625.0, 0.0
4301,814.0, 0.0
4302,803.0, 0.0
4303,579.0, 217.0
4304,798.0, 0.0
4305,604.0, 0.0
4306,649.0, 0.0
4307,679.0, 1001.0
4308,526.0, 181.0
4309,6507.0, 784.0
4310,1476.0, 92.0
4311,1037.0, 0.0
4312,1124.0, 5244.0
4313,948.0, 0.0
4314,710.0, 3181.0
4315,513.0, 566.0
4316,561.0, 110.0
4317,787.0, 0.0
4318,1600.0, 242.0
4319,1030.0, 221.0
4320,28868.0, 390.0
4321,976.0, 0.0
4322,964.0, 0.0
4323,1046.0, 1219.0
4324,519.0, 0.0
4325,504.0, 0.0
4326,571.0, 853.0
4327,494.0, 11.0
4328,68413.0, 710.0
4329,497.0, 0.0
4330,6407.0, 281.0
4331,587.0, 97.0
4332,641.0, 57.0
4333,58941.0, 1466.0
4334,50226.0, 433.0
4335,1155.0, 913.0
4336,582.0, 0.0
4337,850.0, 0.0
4338,9284.0, 209.0
4339,1092.0, 0.0
4340,949.0, 382.0
4341,805.0, 288.0
4342,432944.0, 504044.0
4343,538.0, 0.0
4344,714.0, 376.0
4345,587.0, 904.0
4346,742.0, 76.0
4347,2297.0, 940.0
4348,599.0, 121.0
4349,3730.0, 0.0
4350,472.0, 4702.0
4351,535.0, 174.0
4352,720.0, 0.0
4353,914.0, 46.0
4354,491.0, 0.0
4355,1075.0, 488.0
4356,617.0, 0.0
4357,592.0, 110562.0
4358,780.0, 294.0
4359,668.0, 412.0
4360,732.0, 0.0
4361,573.0, 344.0
4362,857.0, 618.0
4363,30125.0, 139.0
4364,548.0, 0.0
4365,838.0, 837.0
4366,582.0, 0.0
4367,551.0, 260.0
4368,745.0, 0.0
4369,713.0, 290.0
4370,490.0, 0.0
4371,583.0, 16.0
4372,658.0, 0.0
4373,637.0, 510.0
4374,14284.0, 332.0
4375,598.0, 76.0
4376,567.0, 30.0
4377,550.0, 78.0
4378,1736.0, 157.0
4379,5967.0, 581.0
4380,671.0, 372.0
4381,501.0, 283.0
4382,4250.0, 0.0
4383,749.0, 336.0
4384,3374.0, 6737.0
4385,463.0, 259.0
4386,2208.0, 111.0
4387,4404.0, 1047.0
4388,627.0, 0.0
4389,960.0, 39.0
4390,587.0, 523.0
4391,1070.0, 0.0
4392,7420.0, 369.0
4393,818.0, 327.0
4394,497.0, 0.0
4395,461.0, 0.0
4396,728.0, 0.0
4397,706.0, 0.0
4398,4670.0, 10165.0
4399,10058.0, 0.0
4400,987.0, 0.0
4401,480.0, 428.0
4402,1267.0, 1205.0
4403,1000.0, 57.0
4404,771.0, 93.0
4405,545.0, 329.0
4406,710.0, 174.0
4407,1492.0, 206.0
4408,700.0, 460.0
4409,948.0, 25.0
4410,1054.0, 311.0
4411,503.0, 214.0
4412,15784.0, 0.0
4413,494.0, 19.0
4414,4928.0, 0.0
4415,5269.0, 284.0
4416,954.0, 3041.0
4417,5440.0, 0.0
4418,612.0, 466.0
4419,710.0, 209.0
4420,812.0, 461.0
4421,1113.0, 0.0
4422,815.0, 2526.0
4423,1015.0, 97224.0
4424,854.0, 1961.0
4425,3907.0, 224.0
4426,707.0, 0.0
4427,1507.0, 161.0
4428,5023.0, 0.0
4429,8053.0, 1660.0
4430,748.0, 44.0
4431,761.0, 0.0
4432,4997.0, 238143.0
4433,561.0, 0.0
4434,1267.0, 0.0
4435,805.0, 78.0
4436,675.0, 644.0
4437,957.0, 227.0
4438,795.0, 0.0
4439,760.0, 392.0
4440,474.0, 53.0
4441,612.0, 0.0
4442,602.0, 139.0
4443,768.0, 192.0
4444,19684.0, 579.0
4445,660.0, 101.0
4446,617.0, 1352.0
4447,4871.0, 0.0
4448,760.0, 891.0
4449,774.0, 248.0
4450,8847.0, 315.0
4451,933.0, 0.0
4452,992.0, 138.0
4453,593.0, 0.0
4454,920.0, 0.0
4455,1152.0, 0.0
4456,38038.0, 329.0
4457,1193.0, 0.0
4458,590.0, 994.0
4459,910.0, 0.0
4460,643.0, 0.0
4461,1183.0, 0.0
4462,688.0, 0.0
4463,808.0, 0.0
4464,4000.0, 39.0
4465,744.0, 503.0
4466,733.0, 332.0
4467,1450.0, 11720.0
4468,652.0, 0.0
4469,706.0, 0.0
4470,808.0, 1197.0
4471,1120.0, 0.0
4472,631.0, 0.0
4473,504.0, 0.0
4474,1445.0, 793.0
4475,541.0, 145.0
4476,541.0, 5.0
4477,647.0, 336.0
4478,2163.0, 277.0
4479,601.0, 0.0
4480,510.0, 0.0
4481,703.0, 0.0
4482,679.0, 382.0
4483,1908.0, 0.0
4484,465.0, 0.0
4485,622.0, 0.0
4486,3856.0, 0.0
4487,590.0, 196.0
4488,792.0, 528.0
4489,2297.0, 242.0
4490,668.0, 44.0
4491,951.0, 153.0
4492,3910.0, 495.0
4493,1024.0, 0.0
4494,853.0, 23.0
4495,1173.0, 0.0
4496,3823.0, 798.0
4497,38037.0, 299.0
4498,604.0, 0.0
4499,658.0, 832.0
4500,606.0, 166.0
4501,796.0, 332.0
4502,5026.0, 20.0
4503,656.0, 2171.0
4504,1938.0, 732.0
4505,665.0, 376.0
4506,590.0, 358.0
4507,582.0, 0.0
4508,5484.0, 92.0
4509,1333.0, 4933.0
4510,458.0, 302.0
4511,856.0, 0.0
4512,1345.0, 6.0
4513,662.0, 82.0
4514,924.0, 6320.0
4515,1227.0, 6328.0
4516,2919.0, 30600.0
4517,16413.0, 69.0
4518,512.0, 0.0
4519,747.0, 355.0
4520,531.0, 1192.0
4521,758.0, 313.0
4522,933.0, 3034.0
4523,695.0, 0.0
4524,542.0, 0.0
4525,671.0, 121.0
4526,525.0, 304.0
4527,824.0, 101.0
4528,8343.0, 142.0
4529,12278.0, 387.0
4530,29128.0, 983.0
4531,803.0, 0.0
4532,482.0, 152.0
4533,744.0, 22.0
4534,31261.0, 0.0
4535,577.0, 0.0
4536,6114.0, 809.0
4537,771.0, 8.0
4538,787.0, 0.0
4539,825.0, 251.0
4540,1123.0, 538.0
4541,1750.0, 3281.0
4542,962.0, 0.0
4543,697.0, 385.0
4544,2385.0, 0.0
4545,68538.0, 0.0
4546,5191.0, 604.0
4547,625.0, 156.0
4548,1908.0, 1153.0
4549,656.0, 0.0
4550,695.0, 0.0
4551,723.0, 233.0
4552,853.0, 72.0
4553,656.0, 0.0
4554,1046.0, 184.0
4555,671.0, 655.0
4556,821.0, 159.0
4557,1000.0, 0.0
4558,640.0, 0.0
4559,13777.0, 0.0
4560,1419.0, 0.0
4561,2109.0, 96.0
4562,485.0, 0.0
4563,3610.0, 235.0
4564,742.0, 0.0
4565,564.0, 0.0
4566,717.0, 58.0
4567,662.0, 1756.0
4568,942.0, 0.0
4569,809.0, 111.0
4570,46410.0, 567.0
4571,723.0, 333.0
4572,650.0, 0.0
4573,592.0, 3786.0
4574,795.0, 304.0
4575,601.0, 460.0
4576,1304.0, 83.0
4577,579.0, 0.0
4578,948.0, 0.0
4579,4333.0, 930.0
4580,8502.0, 0.0
4581,555.0, 0.0
4582,932.0, 0.0
4583,784.0, 0.0
4584,513.0, 0.0
4585,732.0, 410.0
4586,15331.0, 1298.0
4587,474.0, 478.0
4588,658.0, 0.0
4589,825.0, 0.0
4590,765.0, 0.0
4591,1051.0, 244.0
4592,849.0, 2483.0
4593,954.0, 0.0
4594,1120.0, 414.0
4595,767.0, 0.0
4596,815.0, 248.0
4597,1168.0, 0.0
4598,869.0, 92.0
4599,685.0, 0.0
4600,18720.0, 16634.0
4601,480.0, 64.0
4602,5478.0, 288.0
4603,678.0, 752.0
4604,38909.0, 1012.0
4605,620.0, 0.0
4606,567.0, 114.0
4607,494.0, 163.0
4608,14108.0, 433.0
4609,878.0, 1176.0
4610,1358.0, 625.0
4611,1715.0, 385.0
4612,582.0, 0.0
4613,1159.0, 5565.0
4614,1019.0, 308.0
4615,777.0, 0.0
4616,3698.0, 0.0
4617,1161.0, 283.0
4618,1164.0, 0.0
4619,658.0, 0.0
4620,922.0, 0.0
4621,1298.0, 2162.0
4622,48166.0, 20859.0
4623,4800.0, 611.0
4624,601.0, 0.0
4625,622.0, 410.0
4626,22884.0, 0.0
4627,659.0, 11.0
4628,812.0, 750.0
4629,564.0, 299.0
4630,485.0, 0.0
4631,4982.0, 763.0
4632,987.0, 0.0
4633,494.0, 223.0
4634,840.0, 0.0
4635,606.0, 0.0
4636,814.0, 0.0
4637,882.0, 0.0
4638,2153.0, 0.0
4639,674.0, 612.0
4640,735.0, 226.0
4641,542.0, 1562.0
4642,598.0, 832.0
4643,548.0, 53.0
4644,539.0, 184.0
4645,612.0, 322.0
4646,682.0, 184.0
4647,711.0, 699.0
4648,782.0, 0.0
4649,693.0, 0.0
4650,15326.0, 683.0
4651,615.0, 279.0
4652,583.0, 0.0
4653,2229.0, 0.0
4654,803.0, 219.0
4655,748.0, 182.0
4656,592.0, 189.0
4657,552.0, 0.0
4658,567.0, 0.0
4659,744.0, 1497.0
4660,973.0, 2268.0
4661,482.0, 15074.0
4662,830.0, 87330.0
4663,538.0, 0.0
4664,501.0, 0.0
4665,1016.0, 0.0
4666,602.0, 0.0
4667,914.0, 2406.0
4668,798.0, 438.0
4669,517.0, 212.0
4670,884.0, 0.0
4671,647.0, 0.0
4672,4883.0, 238.0
4673,587.0, 0.0
4674,636.0, 0.0
4675,805.0, 0.0
4676,4535.0, 0.0
4677,1025.0, 7160.0
4678,798.0, 0.0
4679,2734.0, 5562.0
4680,780.0, 0.0
4681,554.0, 0.0
4682,814.0, 323.0
4683,525.0, 157.0
4684,838.0, 0.0
4685,27746.0, 0.0
4686,503.0, 129.0
4687,1065.0, 332.0
4688,510.0, 277.0
4689,5008.0, 3118.0
4690,1273.0, 1944.0
4691,628.0, 0.0
4692,634.0, 69.0
4693,643.0, 231.0
4694,24292.0, 1446.0
4695,475.0, 0.0
4696,10218.0, 5431.0
4697,835.0, 290.0
4698,570.0, 0.0
4699,490.0, 34.0
4700,862.0, 486.0
4701,777.0, 36.0
4702,493.0, 711.0
4703,15904.0, 632.0
4704,54099.0, 1640.0
4705,1196.0, 1374.0
4706,468.0, 0.0
4707,560.0, 1866.0
4708,1075.0, 0.0
4709,965.0, 0.0
4710,558.0, 1321.0
4711,3449.0, 549.0
4712,481.0, 0.0
4713,498.0, 438.0
4714,774.0, 619.0
4715,555.0, 0.0
4716,1012.0, 37.0
